Subject_id,Computer_name,Block_type,Date,Session_id,Match_start,Match_end,Total_damage_deal,Gun_damage_deal,Rocket_damage_deal,Total_damage_taken,Gun_damage_taken,Rocket_damage_taken,Total_engage,Gun_engage,Rocket_engage,Total_shot_all,Gun_shot_all,Rocket_shot_all,Total_shot_hit,Gun_shot_hit,Rocket_shot_hit,Damager_per_Second_all,Shot_per_Second_all,Damager_per_Second_Hit_only,Shot_per_Second_Hit_only,Gun_kill,Rocket_kill,Total_kill,Death_by_gun,Death_by_rocket,Total_Death,Self_kill,Total_key_pressed,W_key,A_key,S_key,D_key,R_key,Q_key,MouseScrollDown,MouseScrollUp,SpaceBar,LeftMouseButton,RightMouseButton,Tab_key,Percent_of_Null_in_Pupil,Percent_of_Null_in_Gaze,Pupil_Average_mean,Pupil_Average_std,Pupil_Average_min,Pupil_Average_25th,Pupil_Average_50th,Pupil_Average_75th,Pupil_Average_max,Pupil_difference_mean,Pupil_difference_std,Pupil_difference_min,Pupil_difference_25th,Pupil_difference_50th,Pupil_difference_75th,Pupil_difference_max,Gaze_velocity_mean,Gaze_velocity_std,Gaze_velocity_min,Gaze_velocity_25th,Gaze_velocity_50th,Gaze_velocity_75th,Gaze_velocity_max,Heart_rate_min,Heart_rate_mean,Heart_rate_max,Heart_rate_variability,ECG_signal_to_noise
DFGH,reptile_gila,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039171442754636944,0.039532469876799495,3.917873459685121,0.4173979468538523,1.653228759765625,3.6272430419921875,3.863128662109375,4.195671081542969,5.3978729248046875,0.07409326280892102,0.0706078453773877,1.525878906205591e-05,0.03112030029296875,0.062438964843749556,0.10032653808593772,2.1155242919921875,0.4924994545535027,1.2863009631589424,0.0011833418536315217,0.13006406509795498,0.2236025910968055,0.3775369949006182,53.151630160390994,71.77033787564474,86.31722513584346,100.67114834957127,26.738595205532885,5.408979083949836
DFGH,reptile_gila,block_01,2024-04-09,81378b98-41c5-d358-1442-72be5ced37bb,2024-04-09 15:25:24.122564-04:00,2024-04-09 15:35:39.881001-04:00,180.0,180.0,0.0,277.77572,135.0,142.77571999999998,7.0,7.0,0.0,66.0,66.0,0.0,12.0,12.0,0.0,1.6077733418048157,0.10718488945365438,0.29232242578269374,0.01948816171884625,3.0,0.0,3.0,1.0,2.0,3.0,0.0,628.0,124.0,143.0,64.0,155.0,2.0,4.0,0.0,0.0,23.0,63.0,14.0,0.0,0.04896804426940526,0.05060072785283414,5.129340370804723,0.37561684087416236,1.88165283203125,4.957090377807617,5.192924499511719,5.387554168701172,6.914352416992188,0.30804264080043864,0.11544258714556531,0.0,0.24100494384765536,0.311737060546875,0.3820571899414058,1.5914306640625,0.9185208378500245,51.70556513192346,0.0018104394018263257,0.1650032523400114,0.28192299735671644,0.4823114692032398,10006.123400876255,86.70515355939445,115.72931350722035,142.85727909646084,14.73338290092744,5.470702857830762
DFGH,reptile_gila,block_02,2024-04-09,ca5139a6-4482-929d-9f37-54910b13f6a3,2024-04-09 15:41:12.594259-04:00,2024-04-09 15:51:28.226923-04:00,795.0,795.0,0.0,367.562972,240.0,127.562972,21.0,21.0,0.0,165.0,165.0,0.0,53.0,53.0,0.0,4.020254519828402,0.2680169679885602,1.291354482126699,0.0860902988084466,10.0,0.0,10.0,3.0,2.0,5.0,0.0,649.0,110.0,143.0,52.0,98.0,0.0,6.0,0.0,0.0,19.0,166.0,48.0,1.0,0.11368005792614416,0.1636663254350703,5.089235144738384,0.34280353234286715,2.1291656494140625,4.862724304199219,5.0709228515625,5.32830810546875,6.966705322265625,0.317649845279925,0.10658225454970234,4.57763671875e-05,0.25119781494140625,0.3226165771484384,0.3889846801757808,2.0428924560546875,0.5768239511136299,1.8943915537471698,0.0012241284897648102,0.16880375987814655,0.28579319189663793,0.48117491247498,219.15555050844586,87.71926571287652,117.57725841783106,142.8571980015974,14.662989509745517,5.582298005097178
DFGH,reptile_gila,block_03,2024-04-09,b2c14a1f-48d5-3766-86db-52b27a73b13b,2024-04-09 15:57:50.375414-04:00,2024-04-09 16:08:05.546501-04:00,789.199147,300.0,489.199147,479.776484,195.0,284.776484,16.0,6.0,10.0,56.0,41.0,15.0,27.0,20.0,7.0,2.5324782193477824,0.0910315864698628,1.2828937570012942,0.04389022919082671,4.0,5.0,9.0,2.0,4.0,6.0,0.0,476.0,105.0,92.0,38.0,101.0,2.0,0.0,7.0,1.0,23.0,77.0,29.0,0.0,0.062386290996705514,0.06544721443674091,4.913514149382023,0.3914599305480988,1.5206298828125,4.7447509765625,4.968223571777344,5.173011779785156,6.50714111328125,0.33091206420728275,0.10393751590277507,0.0001220703125,0.2676544189453125,0.3347625732421875,0.3970680236816406,1.6378326416015625,0.6389873171049669,8.907502460208077,0.0012649297239200816,0.15521416130182364,0.26874377178289777,0.4592143323216833,1693.5929862353112,88.75741222685461,119.20109068836042,147.05891221457685,12.46641296754472,5.579705952567171
DFGH,reptile_gila,block_04,2024-04-09,4f300843-434e-188e-ca63-70a6fceb8f72,2024-04-09 16:13:54.698624-04:00,2024-04-09 16:24:09.941301-04:00,1142.063419,645.0,497.063419,444.755671,150.0,294.755671,20.0,12.0,8.0,129.0,112.0,17.0,51.0,43.0,8.0,4.1549331939468175,0.20967336113453652,1.8562812069033374,0.08289411951830514,9.0,5.0,14.0,1.0,2.0,3.0,0.0,651.0,104.0,140.0,61.0,112.0,1.0,0.0,11.0,0.0,66.0,127.0,29.0,0.0,0.11354465457727649,0.13221352520783702,5.140435729904785,0.3848471119337272,1.96136474609375,4.893589019775391,5.165596008300781,5.437042236328125,7.03564453125,0.3007101503414498,0.10292451973808593,3.0517578125e-05,0.23615264892578125,0.2990570068359375,0.36525726318359375,1.774688720703125,0.6515531816703998,1.3863850813123406,0.0011683673045115523,0.18521917547270128,0.3153403005054647,0.5250239241936279,30.277763349641475,87.71929628875696,119.04726568307973,147.05882627933775,12.25551972751152,5.535602423024231
DFZX,reptile_gila,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1339940912989612,0.1430477461164586,4.196680877518567,0.3942974908343499,2.044296264648437,3.9556884765625,4.204887390136719,4.435230255126953,5.6234893798828125,0.08550718491843363,0.08767501803163266,0.0,0.030426025390625,0.064666748046875,0.1160736083984375,1.9753417968750004,1.1413060956346013,2.029240188089435,0.004454154113568483,0.3171495863982892,0.5898478784591552,1.1293105907391212,83.88804188683727,83.79887330584639,94.8439112343533,108.69564315997886,16.72046643728625,9.370724367767368
DFZX,reptile_gila,block_01,2024-04-09,9e78a544-4fad-2033-7311-4f8a28b2f34f,2024-04-09 12:45:55.566185-04:00,2024-04-09 12:56:11.552493-04:00,957.2972126,855.0,102.2972126,608.437396,525.0,83.43739599999999,26.0,20.0,6.0,187.0,177.0,10.0,59.0,57.0,2.0,5.31004545737403,0.3035781762863469,1.5540884597064777,0.09578134973740358,11.0,1.0,12.0,7.0,1.0,8.0,0.0,1052.0,107.0,206.0,39.0,310.0,13.0,44.0,1.0,1.0,80.0,117.0,86.0,0.0,0.09534327925840093,0.08903051371185786,5.1635064148985865,0.3398046820164028,2.263778686523437,4.977092742919922,5.180126190185547,5.378742218017578,6.367973327636719,0.09013813497062192,0.09386502285385268,0.0,0.03603363037109375,0.0760345458984375,0.12225341796874956,3.7772979736328125,0.8961176030533207,2.056427190726636,0.003816549080774188,0.2370523627575136,0.408679834302711,0.6990578606786911,68.02361553881383,77.31960910402826,91.61627267548923,106.38295425915248,24.050329797227867,9.40272797956145
DFZX,reptile_gila,block_02,2024-04-09,505ab3c0-4bfb-f248-a0ff-53be350d22d6,2024-04-09 13:00:27.405583-04:00,2024-04-09 13:10:42.868378-04:00,1433.43423,1170.0,263.43423,716.655472,540.0,176.655472,30.0,27.0,3.0,201.0,193.0,8.0,83.0,78.0,5.0,5.331241452214833,0.3265835102185177,2.3290347388098414,0.13485786740366654,18.0,4.0,22.0,7.0,2.0,9.0,0.0,1071.0,133.0,292.0,48.0,204.0,19.0,48.0,0.0,0.0,109.0,117.0,81.0,7.0,0.0680559639321768,0.07649710869352151,5.178507095893707,0.3554433664006432,2.068222045898437,4.9497528076171875,5.185279846191406,5.42266845703125,6.167449951171875,0.08162960987642606,0.0762520138597675,0.0,0.029937744140624778,0.06710052490234375,0.1170501708984375,2.10528564453125,0.7436820105213378,1.7524910466772001,0.0023541594508395846,0.1981103390927701,0.3402865366214833,0.576853353273704,48.586244636089525,75.3768840608794,89.1522325649334,104.16667115081259,28.246422768238368,9.355288932257873
DFZX,reptile_gila,block_03,2024-04-09,e27612de-4620-d131-fe94-1d8df7bf34e9,2024-04-09 13:15:14.374021-04:00,2024-04-09 13:25:29.235641-04:00,1343.5514016,735.0,608.5514016000001,576.8775845,180.0,396.8775845,29.0,16.0,13.0,173.0,149.0,24.0,61.0,49.0,12.0,5.3705746114060595,0.28136412222314344,2.185128096952937,0.09920931477232227,11.0,9.0,20.0,1.0,5.0,6.0,0.0,1080.0,114.0,236.0,31.0,299.0,21.0,76.0,0.0,0.0,134.0,94.0,62.0,5.0,0.03482027063400788,0.034795801013042305,5.129162258721507,0.34059596983593027,1.4744873046875,4.913978576660156,5.121406555175781,5.345325469970703,6.2481689453125,0.10553726677202792,0.0899282294241748,0.0,0.04299926757812589,0.091552734375,0.1508026123046884,2.6349639892578134,0.7947341228625557,1.864470137012893,0.0017401010383839986,0.21167035440757126,0.3649989620428452,0.6245458909477177,45.7602412098352,77.72019976510214,89.76511515541685,102.04084744044602,25.07364080016762,9.346829062546092
DFZX,reptile_gila,block_04,2024-04-09,5d02a094-4bec-a7f8-e7d4-979a9b28ba7c,2024-04-09 13:29:13.404374-04:00,2024-04-09 13:39:30.583512-04:00,1463.518516,765.0,698.5185160000002,939.38321,630.0,309.38320999999996,29.0,21.0,8.0,202.0,181.0,21.0,64.0,51.0,13.0,6.29852092959111,0.327295573623229,2.371302634665529,0.10369760748458741,11.0,8.0,19.0,9.0,3.0,12.0,1.0,890.0,88.0,260.0,13.0,145.0,6.0,51.0,0.0,0.0,153.0,92.0,57.0,22.0,0.17706040596722916,0.16980516833781692,4.924769958990329,0.42596350305692765,1.288482666015625,4.715387344360352,4.967987060546875,5.190443038940431,6.387603759765625,0.11027282348004834,0.10754514345307442,0.0,0.046661376953125,0.09259033203124956,0.1504974365234375,3.314147949218751,0.8462215336717812,1.931764090242951,0.0023762887109399344,0.2044042971454151,0.35888143488417856,0.6600932572347794,44.97647271692198,72.81554443063958,91.78132204624724,115.38461961689801,23.28616969678975,9.265509683925
DKLQ,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14501331051530708,0.1266400456360525,2.9609144133047995,0.2815696545850454,1.7098388671875,2.7913436889648438,2.9503822326660156,3.1303558349609375,4.106208801269531,0.09702352046498823,0.06906058705816354,1.52587890625e-05,0.04900360107421853,0.092254638671875,0.134002685546875,2.3011779785156254,0.6223890446658464,11.313289443725656,0.00397179857120859,0.17279030023173836,0.30080246462264654,0.5171093039569485,1499.404323352795,66.07929570941081,78.47476828439844,99.3377724988839,39.58447848176357,6.8496044521872985
DKLQ,reptile_komodo,block_01,2024-03-05,d682ff1b-4c8a-9dae-d9d5-4582be12e778,2024-03-05 13:58:16.141846-05:00,2024-03-05 14:08:31.532598-05:00,445.149234,330.0,115.14923399999999,711.733395,510.0,201.73339500000003,23.0,15.0,8.0,155.0,142.0,13.0,25.0,22.0,3.0,4.346902419326574,0.2518724883275464,0.7233602919011691,0.04062459489153974,3.0,1.0,4.0,7.0,1.0,8.0,0.0,1348.0,216.0,215.0,143.0,240.0,13.0,32.0,0.0,0.0,304.0,144.0,31.0,0.0,0.057029277195789686,0.056454234067555065,4.187202319029053,0.3384934469864451,2.127410888671875,3.9545154571533203,4.200630187988281,4.442235946655273,5.103797912597656,0.05468741632119724,0.048226578136062424,0.0,0.0208740234375,0.044464111328125,0.07647705078124933,1.281219482421875,0.8434738767307972,2.0473921070267695,0.0029377827328160525,0.21501146682428426,0.37807409154710114,0.6511560487882222,136.20006655211296,83.33333002196431,99.61505849593031,116.27911618751907,15.886343617570718,5.636220544933303
DKLQ,reptile_komodo,block_02,2024-03-05,a8c25021-42f3-e12a-9934-d48ca28b88aa,2024-03-05 14:12:58.312074-05:00,2024-03-05 14:23:18.954013-05:00,626.438678,165.0,461.438678,1060.93859,930.0,130.93859,22.0,12.0,10.0,96.0,74.0,22.0,20.0,11.0,9.0,3.774023136067832,0.15467855774406505,1.0093399086264456,0.032224699530013556,1.0,4.0,5.0,11.0,2.0,13.0,0.0,1134.0,129.0,210.0,92.0,144.0,19.0,50.0,0.0,0.0,265.0,142.0,74.0,0.0,0.03153838602002749,0.030286667975652857,4.025146859275788,0.35202684824632463,1.954254150390625,3.796661376953125,4.00445556640625,4.249565124511719,4.983253479003906,0.05574842527586554,0.05155961012537403,0.0,0.0207977294921875,0.043441772460937056,0.07569885253906228,1.6785888671875,0.7688177527376701,1.9005688103946354,0.0007326099324424843,0.20349291731908914,0.3557580135475312,0.6153600834233877,121.54370699427237,72.11538312747284,88.68558823654755,105.63383261332021,28.418800223880535,5.34523884127998
DKLQ,reptile_komodo,block_03,2024-03-05,4ca89552-4100-084d-279e-7db3ac4df894,2024-03-05 14:29:03.133666-05:00,2024-03-05 14:39:18.350255-05:00,993.762283,195.0,798.762283,1036.735014,645.0,391.735014,28.0,19.0,9.0,134.0,108.0,26.0,25.0,13.0,12.0,4.620740566538917,0.2178094713242526,1.6153047573299426,0.04063609539631578,0.0,5.0,5.0,8.0,3.0,11.0,0.0,1406.0,144.0,190.0,90.0,221.0,22.0,72.0,0.0,0.0,327.0,209.0,121.0,0.0,0.029606635419989695,0.0275821452234301,4.009277463070372,0.35117637446426986,1.892333984375,3.780059814453125,4.015342712402344,4.254177093505859,5.0253448486328125,0.05266736953547048,0.04588476763095394,0.0,0.0199127197265625,0.042755126953125,0.07392883300781283,1.114883422851563,0.7492919974445275,1.5712083974002882,0.0013847477293915372,0.22322522075704787,0.38473091971872286,0.6449385543961119,31.54427454207687,73.89162231797462,88.13127479653973,103.4482894697899,25.868439836523137,4.9494731750674505
DKLQ,reptile_komodo,block_04,2024-03-05,f74ac41e-4abb-2c24-95ba-f6bd7a3aa0c5,2024-03-05 14:42:49.125351-05:00,2024-03-05 14:53:04.736432-05:00,557.187302,165.0,392.18730199999993,1100.690293,405.0,695.690293,25.0,13.0,12.0,149.0,122.0,27.0,18.0,11.0,7.0,4.659077396626653,0.24203592917457573,0.905096284321107,0.02923923976605613,1.0,2.0,3.0,5.0,6.0,11.0,0.0,1346.0,121.0,219.0,107.0,142.0,49.0,75.0,1.0,0.0,298.0,221.0,109.0,0.0,0.018972762251923857,0.018301944106925882,4.027280470673092,0.35772147426849427,2.0335235595703125,3.7692108154296875,4.001075744628906,4.277549743652344,5.1444854736328125,0.0687732347303134,0.04824684419571275,0.0,0.0330810546875,0.06285095214843772,0.096466064453125,1.345123291015625,0.8481311704899801,1.9618342587807736,0.0019587090079429123,0.2529250044388833,0.43420919107987416,0.7259731600536409,149.28370437666305,70.09346231704994,82.92961421770221,97.40260735513651,31.453876116550056,5.293263337758293
EDFR,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04428518926865123,0.04359610437339213,3.965825687262451,0.4068554779498767,1.8038787841796875,3.6950225830078125,3.9991378784179688,4.286218643188477,4.92120361328125,0.22138245751576718,0.07767200780167546,0.00018310546875088818,0.17058944702148438,0.2189559936523433,0.2704544067382817,1.4250335693359375,0.6811564774633613,1.7372592610946,0.001697989441222154,0.1697422772929943,0.3017272698771588,0.5412180248947731,51.59511130307309,76.92305623192375,89.07875009485052,101.35135004518676,17.45136318706806,6.488454516335954
EDFR,mammal_panda,block_01,2024-04-09,81378b98-41c5-d358-1442-72be5ced37bb,2024-04-09 15:25:24.122564-04:00,2024-04-09 15:35:39.881001-04:00,30.90940595,30.0,0.90940595,240.0,240.0,0.0,7.0,7.0,0.0,39.0,38.0,1.0,3.0,2.0,1.0,0.9271645691636703,0.06333652558625032,0.050197291815589046,0.0048720404297115626,0.0,0.0,0.0,4.0,0.0,4.0,0.0,941.0,228.0,219.0,89.0,247.0,10.0,5.0,10.0,1.0,64.0,28.0,23.0,0.0,0.0754236869410544,0.07626364938979198,4.398023123875645,0.3730547090326731,2.0179443359375,4.164440155029297,4.4169921875,4.644817352294922,6.374176025390625,0.23971189501332166,0.08042508616677684,7.62939453125e-05,0.19075012207031228,0.2418518066406241,0.2895889282226558,1.905242919921875,7.383129415098334,1221.2604222669495,0.00036640183822951805,0.1735140896165106,0.32440681936084736,0.6897742922477361,234631.79346153533,73.89162231797462,88.95223602859926,106.38304420130996,44.24599810826693,6.704647178255115
EDFR,mammal_panda,block_02,2024-04-09,ca5139a6-4482-929d-9f37-54910b13f6a3,2024-04-09 15:41:12.594259-04:00,2024-04-09 15:51:28.226923-04:00,344.593351,90.0,254.593351,960.1057777,660.0,300.1057777,14.0,5.0,9.0,43.0,34.0,9.0,10.0,6.0,4.0,1.4430249717873969,0.06984684620307931,0.5597385765093192,0.016243452605367283,1.0,3.0,4.0,9.0,3.0,12.0,1.0,913.0,227.0,180.0,73.0,261.0,12.0,0.0,10.0,1.0,51.0,47.0,51.0,0.0,0.07196793253082939,0.07340214273456079,4.578802890552914,0.341713123475419,1.2471771240234375,4.37457275390625,4.595237731933594,4.815557479858398,5.5312347412109375,0.16781536718920018,0.08690487604096875,0.0,0.10780334472656228,0.1647491455078125,0.2228469848632808,2.1999969482421875,0.9576294435330719,2.6247634619849896,0.0025526171972420093,0.17704733127150432,0.3296238233142344,0.6608308827294616,223.8401478866761,75.00000447034863,87.34476703205596,100.00001589457446,23.905619396203157,6.6970791609981255
EDFR,mammal_panda,block_03,2024-04-09,b2c14a1f-48d5-3766-86db-52b27a73b13b,2024-04-09 15:57:50.375414-04:00,2024-04-09 16:08:05.546501-04:00,587.38060308,75.0,512.38060308,862.0718676,360.0,502.0718676000001,14.0,5.0,9.0,43.0,29.0,14.0,14.0,5.0,9.0,1.8329921901547364,0.0698992538965018,0.9548247885713783,0.0227578966174657,1.0,6.0,7.0,4.0,5.0,9.0,0.0,999.0,226.0,233.0,102.0,246.0,25.0,0.0,10.0,1.0,30.0,56.0,70.0,0.0,0.027491322501131846,0.027063735600382312,4.541800366413856,0.3193404117085548,1.7730865478515625,4.350400924682617,4.544700622558594,4.73664665222168,5.8027191162109375,0.11513211787573871,0.07169759914255819,0.0,0.06100082397460871,0.110504150390625,0.1601753234863279,1.3490142822265625,0.9126009439695445,2.880906858920126,0.00018118855423009112,0.16900716207198047,0.3169765507235889,0.6251362457517295,241.30626729127093,73.52941313966888,89.72418958076982,106.38304420130996,25.008060139775285,6.805098881283903
EDFR,mammal_panda,block_04,2024-04-09,4f300843-434e-188e-ca63-70a6fceb8f72,2024-04-09 16:13:54.698624-04:00,2024-04-09 16:24:09.941301-04:00,219.725411,180.0,39.725411,1047.006415,435.0,612.0064150000001,12.0,7.0,5.0,89.0,80.0,9.0,14.0,12.0,2.0,2.3160223456020104,0.14465836543390503,0.35713616628711214,0.02275524849522102,3.0,0.0,3.0,7.0,7.0,14.0,0.0,987.0,140.0,167.0,35.0,280.0,13.0,0.0,39.0,0.0,146.0,116.0,47.0,0.0,0.04077424836927998,0.03991202859070802,4.723751595901577,0.3372449268216881,2.597518920898437,4.518741607666016,4.743965148925781,4.940948486328125,5.844963073730469,0.10840500039842639,0.07344083063542933,0.0,0.051391601562500444,0.099578857421875,0.15404510498046875,1.292404174804688,0.8914651460279115,2.3792503484360514,0.0008113306286105128,0.17558055909430909,0.3315939573190686,0.6501306393880422,213.07351346413347,73.52941313966888,88.25361791289102,104.16667115081259,23.36225459488678,6.847657772758878
FTLD,reptile_gila,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20261201734462111,0.17835019615940534,3.985041112115543,0.35689554235883136,1.2151641845703125,3.763498306274414,3.960376739501953,4.247159957885742,5.8826904296875,0.10268003864314858,0.14682187143246533,0.0,0.03098297119140636,0.0645751953125,0.11377334594726507,2.1620941162109375,1.1806627535441747,2.359300878837093,0.0026338337791592713,0.29069671248115025,0.5654498045337338,1.148650198848119,52.77645578285833,1.5743073052586198,56.94248805832581,106.3829992302122,5004.055162060271,8.203543757488319
FTLD,reptile_gila,block_01,2024-01-31,9d7674db-4299-49f2-09ce-408ffebe1332,2024-01-31 15:06:02.586030-05:00,2024-01-31 15:16:18.587999-05:00,1222.665414,720.0,502.665414,651.635117,420.0,231.63511699999998,28.0,17.0,11.0,178.0,165.0,13.0,56.0,48.0,8.0,5.146959963694531,0.28896011532067034,1.984840106899074,0.09090880032560415,8.0,7.0,15.0,4.0,1.0,5.0,0.0,1135.0,121.0,237.0,33.0,268.0,46.0,0.0,39.0,4.0,141.0,73.0,85.0,23.0,0.10006056511915022,0.09928020685317618,4.767059290823629,0.38725758740089977,1.7052459716796875,4.543521881103516,4.794963836669922,5.050764083862305,5.6718597412109375,0.07895266146381795,0.07855116075039514,1.5258789061611822e-05,0.0311431884765625,0.0635223388671875,0.10833740234375,2.27020263671875,0.8465316876278015,1.6596585164205695,0.0006217438696830854,0.20020052023405144,0.361021842788875,0.6802938064967583,34.313646998745796,41.43646539835004,88.84042309552915,109.48907929508135,560.3682355761215,8.930705796073292
FTLD,reptile_gila,block_02,2024-01-31,ff9c203a-415a-f596-d37a-289a55618e1a,2024-01-31 15:20:54.914018-05:00,2024-01-31 15:31:10.212231-05:00,1447.2407129,975.0,472.2407129,671.739829,255.0,416.739829,25.0,18.0,7.0,234.0,211.0,23.0,75.0,65.0,10.0,6.820588243606681,0.3803033960704839,2.352096401911702,0.1218921141251551,12.0,2.0,14.0,2.0,1.0,3.0,0.0,1145.0,162.0,286.0,84.0,245.0,48.0,0.0,30.0,6.0,84.0,73.0,89.0,21.0,0.12827257307210108,0.1226922982374198,4.870567024961967,0.4290988062118711,1.304595947265625,4.626121520996094,4.929931640625,5.160614013671875,6.2206878662109375,0.09326427422894969,0.08460754529648692,0.0,0.03952026367187589,0.07913208007812544,0.1280479431152346,2.1599121093750004,0.9649662627965756,1.9243877263413451,0.0007176412424151496,0.20455222311953714,0.3821899639860986,0.7755713060127083,90.30928615729643,43.478257263991544,89.90652745458864,118.11026016728728,679.0212974802431,9.166938596065886
FTLD,reptile_gila,block_03,2024-01-31,da70cd6f-44d0-f518-f635-5fa866148670,2024-01-31 15:35:51.706503-05:00,2024-01-31 15:46:07.790447-05:00,1142.150733,960.0,182.150733,703.615647,465.0,238.615647,32.0,23.0,9.0,179.0,163.0,16.0,69.0,64.0,5.0,5.153912459370959,0.2905448222490927,1.8538881659282456,0.11199772477758324,9.0,1.0,10.0,7.0,2.0,9.0,0.0,1228.0,129.0,294.0,38.0,344.0,40.0,0.0,30.0,2.0,104.0,109.0,90.0,28.0,0.15352090822105563,0.15032713543148257,4.526398269086118,0.41787219099510675,1.157012939453125,4.258598327636719,4.5321502685546875,4.806304931640625,5.557464599609376,0.0913920630329532,0.08007041041576082,0.0,0.040653228759765625,0.07976531982421875,0.12403869628906228,3.1287536621093754,0.8241085036864947,1.996155072704708,0.0010495740911276197,0.17596443065009443,0.3251956036561324,0.6477276632240748,125.53273745936626,42.49291962642576,86.83054626313222,107.14286809065015,482.8225289263696,9.301556279929722
FTLD,reptile_gila,block_04,2024-01-31,f8e91c5d-40a0-bbcd-4b3f-869dc7f8073a,2024-01-31 15:49:42.651635-05:00,2024-01-31 16:00:01.232420-05:00,991.225399,735.0,256.225399,793.9190824,690.0,103.91908240000001,32.0,26.0,6.0,199.0,186.0,13.0,54.0,49.0,5.0,5.5261425086134865,0.3217041408746636,1.602418670343923,0.08729660104136601,7.0,3.0,10.0,8.0,0.0,8.0,0.0,1307.0,164.0,337.0,62.0,248.0,41.0,0.0,22.0,3.0,88.0,161.0,115.0,38.0,0.16448585325751866,0.16384645246740198,4.723508089891468,0.4127280077913692,0.772186279296875,4.488433837890625,4.761177062988281,5.0079345703125,6.170494079589844,0.07147794977675798,0.07532343775551432,0.0,0.0277557373046875,0.05741882324218661,0.09503173828125,2.3599395751953134,0.766424403726553,1.614288044234248,0.0011288494244672406,0.1690227352768287,0.30790544612045584,0.6040444900933876,52.4525945517232,45.8715649173947,87.11013949166053,115.38461961689801,424.67264581811696,8.75549016901299
GHJK,reptile_gila,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23456586332122814,0.24755930764514456,3.022990632533127,0.22192828523767189,1.2643280029296875,2.9201011657714844,3.019287109375,3.1330337524414062,3.972198486328125,0.12604330238114056,0.059018480199850704,9.155273437544409e-05,0.090301513671875,0.1232452392578125,0.15739822387695346,0.885040283203125,1.4935979783609739,37.761880709709075,0.005277740436339396,0.3935103348463941,0.6855656115222192,1.171410093417426,4159.964652076457,76.5305967913853,88.57843200134543,100.00001589457446,33.234146468525985,7.679262346540314
GHJK,reptile_gila,block_01,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05493559108221537,0.06229834307755756,3.947423027501252,0.4232735397143262,1.1517791748046875,3.665609359741211,3.8865432739257812,4.14869499206543,5.638511657714844,0.07962674401628353,0.05989966722883712,0.0,0.0359954833984375,0.07049560546875,0.11260223388671853,1.275604248046875,1.0017190533224216,1.8412222239547822,0.004034224155213775,0.31925030882042704,0.547233637812778,0.9195220711897667,33.713920506157784,85.71427987546376,100.35125500846264,114.50383221517734,26.754976544414685,7.906354262068847
GHJK,reptile_gila,block_02,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11601183345150486,0.08141610229578738,3.9197980268899815,0.4210474525517803,1.066650390625,3.6410293579101567,3.8642654418945312,4.168365478515625,5.341278076171875,0.06318552658149738,0.058839065062980915,0.0,0.023941040039061834,0.050994873046875,0.08735656738281228,1.50469970703125,0.9839459765697457,1.7573746886703419,0.0009444798306172565,0.31058884072312,0.5395660195240997,0.9334198846621623,42.06737104765978,83.33333002196431,100.82710004822589,116.27911618751907,26.075624925235577,7.761650858222645
GHJK,reptile_gila,block_03,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07663418346056604,0.08269716978816367,4.014142135731195,0.48104458539523737,1.5416717529296875,3.7045669555664062,3.9699783325195317,4.260856628417969,6.01953125,0.08544516131915192,0.06478895323275037,0.0,0.041839599609375,0.0784912109375,0.11749267578125,1.3531646728515625,1.0505861334581046,1.9315894909720994,0.002947153151912656,0.3280291137333019,0.5650259111746998,0.9709611099647256,56.31932716761304,75.3768840608794,97.45871550403449,117.18753536116468,34.823476641857006,7.70983127390193
GHJK,reptile_gila,block_04,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0943101524730383,0.10521879261187554,3.8802407756838786,0.4718114823605519,1.88671875,3.581279754638672,3.8142547607421875,4.105585098266602,5.7979736328125,0.08717341181727968,0.06580017521332929,0.0,0.04319763183593739,0.0806732177734375,0.11871719360351562,1.800689697265625,0.9919683415481445,1.756378095053161,0.002933369030494501,0.30685517057776807,0.5340865238301065,0.9273853192746464,30.04915846706019,79.36507495993243,96.93663033771912,113.63638990838945,33.15046045390428,7.612196553931897
