Subject_id,Computer_name,Block_type,Date,Session_id,Match_start,Match_end,screenshot_kill,screenshot_death,Total_damage_deal,Gun_damage_deal,Rocket_damage_deal,Total_damage_taken,Gun_damage_taken,Rocket_damage_taken,Total_engage,Gun_engage,Rocket_engage,Total_shot_all,Gun_shot_all,Rocket_shot_all,Total_shot_hit,Gun_shot_hit,Rocket_shot_hit,Damager_per_Second_all,Shot_per_Second_all,Damager_per_Second_Hit_only,Shot_per_Second_Hit_only,Gun_kill,Rocket_kill,Total_kill,Death_by_gun,Death_by_rocket,Total_Death,Self_kill,Total_key_pressed,W_key,A_key,S_key,D_key,R_key,Q_key,MouseScrollDown,MouseScrollUp,SpaceBar,LeftMouseButton,RightMouseButton,Tab_key,Percent_of_Null_in_Pupil,Percent_of_Null_in_Gaze,Pupil_Average_mean,Pupil_Average_std,Pupil_Average_min,Pupil_Average_25th,Pupil_Average_50th,Pupil_Average_75th,Pupil_Average_max,Pupil_difference_mean,Pupil_difference_std,Pupil_difference_min,Pupil_difference_25th,Pupil_difference_50th,Pupil_difference_75th,Pupil_difference_max,Gaze_velocity_mean,Gaze_velocity_std,Gaze_velocity_min,Gaze_velocity_25th,Gaze_velocity_50th,Gaze_velocity_75th,Gaze_velocity_max,Heart_rate_min,Heart_rate_mean,Heart_rate_max,Heart_rate_variability,ECG_signal_to_noise
BVCX,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078449226,0.096563953,2.994126549,0.239635143,1.247558594,2.831596375,2.975559235,3.145214081,3.926986694,0.118011181,0.082431393,1.53E-05,0.063884735,0.108337402,0.153095245,1.101898193,0.575337415,0.906144434,0.003154764,0.162080271,0.313574031,0.642311871,28.81030368,57.25190308,61.93569616,67.87329833,23.52573947,10.26762806
BVCX,mammal_panda,block_01,4/16/2024,1263e8ef-4b1f-9a88-a07b-85971cac44ab,2024-04-16 10:57:55.237102-04:00,2024-04-16 11:08:10.982526-04:00,2,11,210,210,0,729.1928016,615,114.1928016,17,17,0,141,141,0,14,14,0,3.434861093,0.22899074,0.341050038,0.022736669,2,0,2,10,1,11,0,473,128,143,5,84,2,0,0,0,41,61,4,0,0.089760887,0.098868151,3.942543302,0.341162178,1.753295898,3.713953018,3.926895142,4.16926384,5.701934814,0.236663146,0.079815485,4.58E-05,0.189086914,0.233840942,0.277786255,1.88192749,0.645541278,1.484961471,0.000929236,0.147554303,0.255424894,0.446079268,46.69881707,20.21563549,69.10618386,124.9999329,75.41342964,10.1964218
BVCX,mammal_panda,block_02,4/16/2024,6ee85647-4297-186c-24fa-c4970441459c,2024-04-16 11:12:32.018475-04:00,2024-04-16 11:22:47.387228-04:00,3,21,450,450,0,1583.916572,1020,563.916572,18,18,0,99,99,0,30,30,0,2.413187203,0.160879147,0.73126885,0.048751257,3,0,3,16,5,21,0,450,105,72,2,114,0,0,0,0,38,64,51,0,0.17851036,0.207428083,3.866137823,0.368854666,1.699829102,3.612792969,3.847343445,4.11933136,4.987884521,0.225633392,0.081703042,9.16E-05,0.17704773,0.225326538,0.2709198,2.246032715,0.646348195,1.642341162,0.000847527,0.140303981,0.238390271,0.41569504,68.1543939,57.4712693,67.61706492,96.15387172,78.94275082,10.21765409
BVCX,mammal_panda,block_03,4/16/2024,b8103d26-48b2-edb7-9cf6-febff2e0b27b,2024-04-16 11:27:04.499339-04:00,2024-04-16 11:37:19.733358-04:00,2,16,525,525,0,1035.726212,870,165.726212,29,29,0,173,173,0,35,35,0,4.217907203,0.281193814,0.853333827,0.056888922,2,0,2,15,1,16,0,460,81,112,5,78,1,4,0,0,39,87,51,0,0.050896183,0.05799565,3.852902533,0.395646149,2.433792114,3.561794281,3.819503784,4.112056732,5.14944458,0.216701848,0.070513087,4.58E-05,0.173110962,0.21472168,0.261383057,1.29914856,0.613583468,1.632464031,0.000446912,0.142126381,0.238045728,0.406623552,100.1670991,57.25190308,66.44092739,77.72019977,26.19035807,10.44556358
BVCX,mammal_panda,block_04,4/16/2024,7dcb719f-46a8-2478-bac5-4da70d64241f,2024-04-16 11:41:35.548627-04:00,2024-04-16 11:51:51.212965-04:00,4,13,465.836047,90,375.836047,1045.448052,540,505.4480523,13,8,5,60,49,11,11,6,5,2.192780247,0.097455702,0.756639646,0.017866879,0,4,4,8,5,13,0,453,107,49,0,143,0,34,0,0,40,54,24,0,0.061713065,0.065661708,3.730518374,0.37106993,1.647567749,3.474380493,3.691291809,3.966377258,4.857772827,0.211822752,0.065569332,0.000305176,0.172729492,0.21031189,0.249755859,1.90423584,0.65473527,1.631755373,0.001253578,0.151180135,0.250532744,0.418553013,50.99906301,59.76095924,67.91491661,86.2069138,25.18581696,10.52024803
CVBN,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064706425,0.068255139,4.005236776,0.206758145,1.528182983,3.872772217,3.979904175,4.139350891,4.862670898,0.078331964,0.072889904,4.58E-05,0.034843445,0.067092896,0.102920532,1.73928833,0.467870095,1.415900127,0.000931349,0.124773049,0.217616748,0.376838071,109.2918265,95.54136181,115.6840628,135.1351334,11.73528923,6.571523888
CVBN,reptile_komodo,block_01,4/9/2024,81378b98-41c5-d358-1442-72be5ced37bb,2024-04-09 15:25:24.122564-04:00,2024-04-09 15:35:39.881001-04:00,9,3,585,585,0,249.232862,150,99.23286195,16,15,1,138,137,1,39,39,0,3.413466278,0.22411386,0.950047884,0.063336526,9,0,9,2,1,3,0,950,169,254,54,318,22,0,4,2,36,37,45,0,0.023452888,0.024607903,4.854909713,0.412172399,1.543685913,4.670864105,4.919708252,5.141973495,6.002365112,0.139848522,0.092021146,1.53E-05,0.065132141,0.131286621,0.20362854,1.482192993,0.645764989,1.306605469,0.001282797,0.180253714,0.314623538,0.54593746,42.74553545,129.3103485,159.5507592,174.4186743,3.678264838,5.62325979
CVBN,reptile_komodo,block_02,4/9/2024,ca5139a6-4482-929d-9f37-54910b13f6a3,2024-04-09 15:41:12.594259-04:00,2024-04-09 15:51:28.226923-04:00,,,1268.983938,885,383.9839378,535.513111,120,415.513111,27,20,7,230,219,11,65,59,6,6.385861185,0.37359941,2.061268045,0.105582442,14,4,18,1,5,6,0,965,155,320,38,224,21,0,19,0,52,70,62,0,0.038080937,0.039853289,5.016942605,0.381302252,1.645370483,4.785804749,5.046913147,5.271842957,6.288017273,0.083268959,0.069854616,0,0.031524658,0.068939209,0.117034912,1.454727173,0.61066142,1.787512387,0.001458147,0.176255026,0.30522358,0.517988709,239.5605352,133.9285138,153.5284693,168.5393511,3.969060982,5.761500981
CVBN,reptile_komodo,block_03,4/9/2024,b2c14a1f-48d5-3766-86db-52b27a73b13b,2024-04-09 15:57:50.375414-04:00,2024-04-09 16:08:05.546501-04:00,15,8,1280.897562,660,620.8975615,658.2168858,150,508.2168858,31,20,11,162,140,22,57,44,13,4.931016108,0.263341375,2.08218102,0.092657151,9,6,15,2,6,8,0,1008,129,237,47,329,15,0,19,0,73,87,69,0,0.030859551,0.031511867,5.083938324,0.406219922,2.64263916,4.85760498,5.120147705,5.355041504,6.303985596,0.071829554,0.058922369,0,0.02772522,0.059432983,0.10294342,1.204101563,0.584471184,1.193548606,0.001764826,0.178605249,0.307199853,0.517672077,69.0230629,130.4347718,147.9884127,163.0435704,4.535738888,5.710494779
CVBN,reptile_komodo,block_04,4/9/2024,4f300843-434e-188e-ca63-70a6fceb8f72,2024-04-09 16:13:54.698624-04:00,2024-04-09 16:24:09.941301-04:00,20,5,1403.93456,525,878.93456,463.201236,210,253.201236,24,11,13,153,127,26,50,35,15,5.347607955,0.248682359,2.281919985,0.081268745,9,11,20,3,2,5,0,968,136,251,41,242,20,0,20,0,126,88,42,0,0.042875612,0.051092713,5.342546924,0.354908564,2.353424072,5.114830017,5.361480713,5.589717865,6.344581604,0.091123858,0.071958642,0,0.035903931,0.075622559,0.130325317,0.940444946,0.631175842,1.268083299,0.002026686,0.188766383,0.320258171,0.538978357,27.07813424,122.9508408,141.7217776,157.8947884,5.780730425,5.805170189
DFGH,reptile_gila,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039171443,0.03953247,3.91787346,0.417397947,1.65322876,3.627243042,3.863128662,4.195671082,5.397872925,0.074093263,0.070607845,1.53E-05,0.0311203,0.062438965,0.100326538,2.115524292,0.492499455,1.286300963,0.001183342,0.130064065,0.223602591,0.377536995,53.15163016,71.77033788,86.31722514,100.6711483,26.73859521,5.408979084
DFGH,reptile_gila,block_01,4/9/2024,81378b98-41c5-d358-1442-72be5ced37bb,2024-04-09 15:25:24.122564-04:00,2024-04-09 15:35:39.881001-04:00,3,3,180,180,0,277.77572,135,142.77572,7,7,0,66,66,0,12,12,0,1.607773342,0.10718489,0.292322426,0.019488162,3,0,3,1,2,3,0,628,124,143,64,155,2,4,0,0,23,63,14,0,0.048968044,0.050600728,5.129340371,0.375616841,1.881652832,4.957090378,5.1929245,5.387554169,6.914352417,0.308042641,0.115442587,0,0.241004944,0.311737061,0.38205719,1.591430664,0.918520838,51.70556513,0.001810439,0.165003252,0.281922997,0.482311469,10006.1234,86.70515356,115.7293135,142.8572791,14.7333829,5.470702858
DFGH,reptile_gila,block_02,4/9/2024,ca5139a6-4482-929d-9f37-54910b13f6a3,2024-04-09 15:41:12.594259-04:00,2024-04-09 15:51:28.226923-04:00,,,795,795,0,367.562972,240,127.562972,21,21,0,165,165,0,53,53,0,4.02025452,0.268016968,1.291354482,0.086090299,10,0,10,3,2,5,0,649,110,143,52,98,0,6,0,0,19,166,48,1,0.113680058,0.163666325,5.089235145,0.342803532,2.129165649,4.862724304,5.070922852,5.328308105,6.966705322,0.317649845,0.106582255,4.58E-05,0.251197815,0.322616577,0.38898468,2.042892456,0.576823951,1.894391554,0.001224128,0.16880376,0.285793192,0.481174913,219.1555505,87.71926571,117.5772584,142.857198,14.66298951,5.582298005
DFGH,reptile_gila,block_03,4/9/2024,b2c14a1f-48d5-3766-86db-52b27a73b13b,2024-04-09 15:57:50.375414-04:00,2024-04-09 16:08:05.546501-04:00,9,6,789.199147,300,489.199147,479.776484,195,284.776484,16,6,10,56,41,15,27,20,7,2.532478219,0.091031586,1.282893757,0.043890229,4,5,9,2,4,6,0,476,105,92,38,101,2,0,7,1,23,77,29,0,0.062386291,0.065447214,4.913514149,0.391459931,1.520629883,4.744750977,4.968223572,5.17301178,6.507141113,0.330912064,0.103937516,0.00012207,0.267654419,0.334762573,0.397068024,1.637832642,0.638987317,8.90750246,0.00126493,0.155214161,0.268743772,0.459214332,1693.592986,88.75741223,119.2010907,147.0589122,12.46641297,5.579705953
DFGH,reptile_gila,block_04,4/9/2024,4f300843-434e-188e-ca63-70a6fceb8f72,2024-04-09 16:13:54.698624-04:00,2024-04-09 16:24:09.941301-04:00,14,3,1142.063419,645,497.063419,444.755671,150,294.755671,20,12,8,129,112,17,51,43,8,4.154933194,0.209673361,1.856281207,0.08289412,9,5,14,1,2,3,0,651,104,140,61,112,1,0,11,0,66,127,29,0,0.113544655,0.132213525,5.14043573,0.384847112,1.961364746,4.89358902,5.165596008,5.437042236,7.035644531,0.30071015,0.10292452,3.05E-05,0.236152649,0.299057007,0.365257263,1.774688721,0.651553182,1.386385081,0.001168367,0.185219176,0.315340301,0.525023924,30.27776335,87.71929629,119.0472657,147.0588263,12.25551973,5.535602423
DFZX,reptile_gila,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133994091,0.143047746,4.196680878,0.394297491,2.044296265,3.955688477,4.20488739,4.435230255,5.62348938,0.085507185,0.087675018,0,0.030426025,0.064666748,0.116073608,1.975341797,1.141306096,2.029240188,0.004454154,0.317149586,0.589847879,1.129310591,83.88804189,83.79887331,94.84391123,108.6956432,16.72046644,9.370724368
DFZX,reptile_gila,block_01,4/9/2024,9e78a544-4fad-2033-7311-4f8a28b2f34f,2024-04-09 12:45:55.566185-04:00,2024-04-09 12:56:11.552493-04:00,12,8,957.2972126,855,102.2972126,608.437396,525,83.437396,26,20,6,187,177,10,59,57,2,5.310045457,0.303578176,1.55408846,0.09578135,11,1,12,7,1,8,0,1052,107,206,39,310,13,44,1,1,80,117,86,0,0.095343279,0.089030514,5.163506415,0.339804682,2.263778687,4.977092743,5.18012619,5.378742218,6.367973328,0.090138135,0.093865023,0,0.03603363,0.076034546,0.122253418,3.777297974,0.896117603,2.056427191,0.003816549,0.237052363,0.408679834,0.699057861,68.02361554,77.3196091,91.61627268,106.3829543,24.0503298,9.40272798
DFZX,reptile_gila,block_02,4/9/2024,505ab3c0-4bfb-f248-a0ff-53be350d22d6,2024-04-09 13:00:27.405583-04:00,2024-04-09 13:10:42.868378-04:00,,,1433.43423,1170,263.43423,716.655472,540,176.655472,30,27,3,201,193,8,83,78,5,5.331241452,0.32658351,2.329034739,0.134857867,18,4,22,7,2,9,0,1071,133,292,48,204,19,48,0,0,109,117,81,7,0.068055964,0.076497109,5.178507096,0.355443366,2.068222046,4.949752808,5.185279846,5.422668457,6.167449951,0.08162961,0.076252014,0,0.029937744,0.067100525,0.117050171,2.105285645,0.743682011,1.752491047,0.002354159,0.198110339,0.340286537,0.576853353,48.58624464,75.37688406,89.15223256,104.1666712,28.24642277,9.355288932
DFZX,reptile_gila,block_03,4/9/2024,e27612de-4620-d131-fe94-1d8df7bf34e9,2024-04-09 13:15:14.374021-04:00,2024-04-09 13:25:29.235641-04:00,20,6,1343.551402,735,608.5514016,576.8775845,180,396.8775845,29,16,13,173,149,24,61,49,12,5.370574611,0.281364122,2.185128097,0.099209315,11,9,20,1,5,6,0,1080,114,236,31,299,21,76,0,0,134,94,62,5,0.034820271,0.034795801,5.129162259,0.34059597,1.474487305,4.913978577,5.121406555,5.34532547,6.248168945,0.105537267,0.089928229,0,0.042999268,0.091552734,0.150802612,2.634963989,0.794734123,1.864470137,0.001740101,0.211670354,0.364998962,0.624545891,45.76024121,77.72019977,89.76511516,102.0408474,25.0736408,9.346829063
DFZX,reptile_gila,block_04,4/9/2024,5d02a094-4bec-a7f8-e7d4-979a9b28ba7c,2024-04-09 13:29:13.404374-04:00,2024-04-09 13:39:30.583512-04:00,20,13,1463.518516,765,698.518516,939.38321,630,309.38321,29,21,8,202,181,21,64,51,13,6.29852093,0.327295574,2.371302635,0.103697608,11,8,19,9,3,12,1,890,88,260,13,145,6,51,0,0,153,92,57,22,0.177060406,0.169805168,4.924769959,0.425963503,1.288482666,4.715387344,4.967987061,5.190443039,6.38760376,0.110272824,0.107545144,0,0.046661377,0.092590332,0.150497437,3.314147949,0.846221534,1.93176409,0.002376289,0.204404297,0.358881435,0.660093257,44.97647272,72.81554443,91.78132205,115.3846196,23.2861697,9.265509684
DKLQ,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145013311,0.126640046,2.960914413,0.281569655,1.709838867,2.791343689,2.950382233,3.130355835,4.106208801,0.09702352,0.069060587,1.53E-05,0.049003601,0.092254639,0.134002686,2.301177979,0.622389045,11.31328944,0.003971799,0.1727903,0.300802465,0.517109304,1499.404323,66.07929571,78.47476828,99.3377725,39.58447848,6.849604452
DKLQ,reptile_komodo,block_01,3/5/2024,d682ff1b-4c8a-9dae-d9d5-4582be12e778,2024-03-05 13:58:16.141846-05:00,2024-03-05 14:08:31.532598-05:00,6,9,445.149234,330,115.149234,711.733395,510,201.733395,23,15,8,155,142,13,25,22,3,4.346902419,0.251872488,0.723360292,0.040624595,3,1,4,7,1,8,0,1348,216,215,143,240,13,32,0,0,304,144,31,0,0.057029277,0.056454234,4.187202319,0.338493447,2.127410889,3.954515457,4.200630188,4.442235947,5.103797913,0.054687416,0.048226578,0,0.020874023,0.044464111,0.076477051,1.281219482,0.843473877,2.047392107,0.002937783,0.215011467,0.378074092,0.651156049,136.2000666,83.33333002,99.6150585,116.2791162,15.88634362,5.636220545
DKLQ,reptile_komodo,block_02,3/5/2024,a8c25021-42f3-e12a-9934-d48ca28b88aa,2024-03-05 14:12:58.312074-05:00,2024-03-05 14:23:18.954013-05:00,7,16,626.438678,165,461.438678,1060.93859,930,130.93859,22,12,10,96,74,22,20,11,9,3.774023136,0.154678558,1.009339909,0.0322247,1,4,5,11,2,13,0,1134,129,210,92,144,19,50,0,0,265,142,74,0,0.031538386,0.030286668,4.025146859,0.352026848,1.95425415,3.796661377,4.004455566,4.249565125,4.983253479,0.055748425,0.05155961,0,0.020797729,0.043441772,0.075698853,1.678588867,0.768817753,1.90056881,0.00073261,0.203492917,0.355758014,0.615360083,121.543707,72.11538313,88.68558824,105.6338326,28.41880022,5.345238841
DKLQ,reptile_komodo,block_03,3/5/2024,4ca89552-4100-084d-279e-7db3ac4df894,2024-03-05 14:29:03.133666-05:00,2024-03-05 14:39:18.350255-05:00,9,13,993.762283,195,798.762283,1036.735014,645,391.735014,28,19,9,134,108,26,25,13,12,4.620740567,0.217809471,1.615304757,0.040636095,0,5,5,8,3,11,0,1406,144,190,90,221,22,72,0,0,327,209,121,0,0.029606635,0.027582145,4.009277463,0.351176375,1.892333984,3.780059814,4.015342712,4.254177094,5.025344849,0.05266737,0.045884768,0,0.01991272,0.042755127,0.073928833,1.114883423,0.749291997,1.571208397,0.001384748,0.223225221,0.38473092,0.644938554,31.54427454,73.89162232,88.1312748,103.4482895,25.86843984,4.949473175
DKLQ,reptile_komodo,block_04,3/5/2024,f74ac41e-4abb-2c24-95ba-f6bd7a3aa0c5,2024-03-05 14:42:49.125351-05:00,2024-03-05 14:53:04.736432-05:00,6,13,557.187302,165,392.187302,1100.690293,405,695.690293,25,13,12,149,122,27,18,11,7,4.659077397,0.242035929,0.905096284,0.02923924,1,2,3,5,6,11,0,1346,121,219,107,142,49,75,1,0,298,221,109,0,0.018972762,0.018301944,4.027280471,0.357721474,2.03352356,3.769210815,4.001075745,4.277549744,5.144485474,0.068773235,0.048246844,0,0.033081055,0.062850952,0.096466064,1.345123291,0.848131171,1.961834259,0.001958709,0.252925004,0.434209191,0.72597316,149.2837044,70.09346232,82.92961422,97.40260736,31.45387612,5.293263338
EDFR,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044285189,0.043596104,3.965825687,0.406855478,1.803878784,3.695022583,3.999137878,4.286218643,4.921203613,0.221382458,0.077672008,0.000183105,0.170589447,0.218955994,0.270454407,1.425033569,0.681156478,1.737259261,0.001697989,0.169742277,0.30172727,0.541218025,51.5951113,76.92305623,89.07875009,101.35135,17.45136319,6.488454516
EDFR,mammal_panda,block_01,4/9/2024,81378b98-41c5-d358-1442-72be5ced37bb,2024-04-09 15:25:24.122564-04:00,2024-04-09 15:35:39.881001-04:00,0,4,30.90940595,30,0.90940595,240,240,0,7,7,0,39,38,1,3,2,1,0.927164569,0.063336526,0.050197292,0.00487204,0,0,0,4,0,4,0,941,228,219,89,247,10,5,10,1,64,28,23,0,0.075423687,0.076263649,4.398023124,0.373054709,2.017944336,4.164440155,4.416992188,4.644817352,6.374176025,0.239711895,0.080425086,7.63E-05,0.190750122,0.241851807,0.289588928,1.90524292,7.383129415,1221.260422,0.000366402,0.17351409,0.324406819,0.689774292,234631.7935,73.89162232,88.95223603,106.3830442,44.24599811,6.704647178
EDFR,mammal_panda,block_02,4/9/2024,ca5139a6-4482-929d-9f37-54910b13f6a3,2024-04-09 15:41:12.594259-04:00,2024-04-09 15:51:28.226923-04:00,,,344.593351,90,254.593351,960.1057777,660,300.1057777,14,5,9,43,34,9,10,6,4,1.443024972,0.069846846,0.559738577,0.016243453,1,3,4,9,3,12,1,913,227,180,73,261,12,0,10,1,51,47,51,0,0.071967933,0.073402143,4.578802891,0.341713124,1.247177124,4.374572754,4.595237732,4.81555748,5.531234741,0.167815367,0.086904876,0,0.107803345,0.164749146,0.222846985,2.199996948,0.957629444,2.624763462,0.002552617,0.177047331,0.329623823,0.660830883,223.8401479,75.00000447,87.34476703,100.0000159,23.9056194,6.697079161
EDFR,mammal_panda,block_03,4/9/2024,b2c14a1f-48d5-3766-86db-52b27a73b13b,2024-04-09 15:57:50.375414-04:00,2024-04-09 16:08:05.546501-04:00,7,9,587.3806031,75,512.3806031,862.0718676,360,502.0718676,14,5,9,43,29,14,14,5,9,1.83299219,0.069899254,0.954824789,0.022757897,1,6,7,4,5,9,0,999,226,233,102,246,25,0,10,1,30,56,70,0,0.027491323,0.027063736,4.541800366,0.319340412,1.773086548,4.350400925,4.544700623,4.736646652,5.802719116,0.115132118,0.071697599,0,0.061000824,0.11050415,0.160175324,1.349014282,0.912600944,2.880906859,0.000181189,0.169007162,0.316976551,0.625136246,241.3062673,73.52941314,89.72418958,106.3830442,25.00806014,6.805098881
EDFR,mammal_panda,block_04,4/9/2024,4f300843-434e-188e-ca63-70a6fceb8f72,2024-04-09 16:13:54.698624-04:00,2024-04-09 16:24:09.941301-04:00,3,14,219.725411,180,39.725411,1047.006415,435,612.006415,12,7,5,89,80,9,14,12,2,2.316022346,0.144658365,0.357136166,0.022755249,3,0,3,7,7,14,0,987,140,167,35,280,13,0,39,0,146,116,47,0,0.040774248,0.039912029,4.723751596,0.337244927,2.597518921,4.518741608,4.743965149,4.940948486,5.844963074,0.108405,0.073440831,0,0.051391602,0.099578857,0.154045105,1.292404175,0.891465146,2.379250348,0.000811331,0.175580559,0.331593957,0.650130639,213.0735135,73.52941314,88.25361791,104.1666712,23.36225459,6.847657773
FTLD,reptile_gila,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202612017,0.178350196,3.985041112,0.356895542,1.215164185,3.763498306,3.96037674,4.247159958,5.88269043,0.102680039,0.146821871,0,0.030982971,0.064575195,0.113773346,2.162094116,1.180662754,2.359300879,0.002633834,0.290696713,0.565449805,1.148650199,52.77645578,1.574307305,56.94248806,106.3829992,5004.055162,8.203543757
FTLD,reptile_gila,block_01,1/31/2024,9d7674db-4299-49f2-09ce-408ffebe1332,2024-01-31 15:06:02.586030-05:00,2024-01-31 15:16:18.587999-05:00,,,1222.665414,720,502.665414,651.635117,420,231.635117,28,17,11,178,165,13,56,48,8,5.146959964,0.288960115,1.984840107,0.0909088,8,7,15,4,1,5,0,1135,121,237,33,268,46,0,39,4,141,73,85,23,0.100060565,0.099280207,4.767059291,0.387257587,1.705245972,4.543521881,4.794963837,5.050764084,5.671859741,0.078952661,0.078551161,1.53E-05,0.031143188,0.063522339,0.108337402,2.270202637,0.846531688,1.659658516,0.000621744,0.20020052,0.361021843,0.680293807,34.313647,41.4364654,88.8404231,109.4890793,560.3682356,8.930705796
FTLD,reptile_gila,block_02,1/31/2024,ff9c203a-415a-f596-d37a-289a55618e1a,2024-01-31 15:20:54.914018-05:00,2024-01-31 15:31:10.212231-05:00,,,1447.240713,975,472.2407129,671.739829,255,416.739829,25,18,7,234,211,23,75,65,10,6.820588244,0.380303396,2.352096402,0.121892114,12,2,14,2,1,3,0,1145,162,286,84,245,48,0,30,6,84,73,89,21,0.128272573,0.122692298,4.870567025,0.429098806,1.304595947,4.626121521,4.929931641,5.160614014,6.220687866,0.093264274,0.084607545,0,0.039520264,0.07913208,0.128047943,2.159912109,0.964966263,1.924387726,0.000717641,0.204552223,0.382189964,0.775571306,90.30928616,43.47825726,89.90652745,118.1102602,679.0212975,9.166938596
FTLD,reptile_gila,block_03,1/31/2024,da70cd6f-44d0-f518-f635-5fa866148670,2024-01-31 15:35:51.706503-05:00,2024-01-31 15:46:07.790447-05:00,13,11,1142.150733,960,182.150733,703.615647,465,238.615647,32,23,9,179,163,16,69,64,5,5.153912459,0.290544822,1.853888166,0.111997725,9,1,10,7,2,9,0,1228,129,294,38,344,40,0,30,2,104,109,90,28,0.153520908,0.150327135,4.526398269,0.417872191,1.157012939,4.258598328,4.532150269,4.806304932,5.5574646,0.091392063,0.08007041,0,0.040653229,0.07976532,0.124038696,3.128753662,0.824108504,1.996155073,0.001049574,0.175964431,0.325195604,0.647727663,125.5327375,42.49291963,86.83054626,107.1428681,482.8225289,9.30155628
FTLD,reptile_gila,block_04,1/31/2024,f8e91c5d-40a0-bbcd-4b3f-869dc7f8073a,2024-01-31 15:49:42.651635-05:00,2024-01-31 16:00:01.232420-05:00,12,,991.225399,735,256.225399,793.9190824,690,103.9190824,32,26,6,199,186,13,54,49,5,5.526142509,0.321704141,1.60241867,0.087296601,7,3,10,8,0,8,0,1307,164,337,62,248,41,0,22,3,88,161,115,38,0.164485853,0.163846453,4.72350809,0.412728008,0.772186279,4.488433838,4.761177063,5.00793457,6.17049408,0.07147795,0.075323438,0,0.027755737,0.057418823,0.095031738,2.359939575,0.766424404,1.614288044,0.001128849,0.169022735,0.307905446,0.60404449,52.45259455,45.87156492,87.11013949,115.3846196,424.6726458,8.755490169
GHJK,reptile_gila,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234565863,0.247559308,3.022990633,0.221928285,1.264328003,2.920101166,3.019287109,3.133033752,3.972198486,0.126043302,0.05901848,9.16E-05,0.090301514,0.123245239,0.157398224,0.885040283,1.493597978,37.76188071,0.00527774,0.393510335,0.685565612,1.171410093,4159.964652,76.53059679,88.578432,100.0000159,33.23414647,7.679262347
GHJK,reptile_gila,block_01,3/26/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054935591,0.062298343,3.947423028,0.42327354,1.151779175,3.66560936,3.886543274,4.148694992,5.638511658,0.079626744,0.059899667,0,0.035995483,0.070495605,0.112602234,1.275604248,1.001719053,1.841222224,0.004034224,0.319250309,0.547233638,0.919522071,33.71392051,85.71427988,100.351255,114.5038322,26.75497654,7.906354262
GHJK,reptile_gila,block_02,3/26/2024,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116011834,0.081416102,3.919798027,0.421047453,1.066650391,3.641029358,3.864265442,4.168365479,5.341278076,0.063185527,0.058839065,0,0.02394104,0.050994873,0.087356567,1.504699707,0.983945977,1.757374689,0.00094448,0.310588841,0.53956602,0.933419885,42.06737105,83.33333002,100.8271,116.2791162,26.07562493,7.761650858
GHJK,reptile_gila,block_03,3/26/2024,,,,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076634183,0.08269717,4.014142136,0.481044585,1.541671753,3.704566956,3.969978333,4.260856628,6.01953125,0.085445161,0.064788953,0,0.0418396,0.078491211,0.117492676,1.353164673,1.050586133,1.931589491,0.002947153,0.328029114,0.565025911,0.97096111,56.31932717,75.37688406,97.4587155,117.1875354,34.82347664,7.709831274
GHJK,reptile_gila,block_04,3/26/2024,,,,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094310152,0.105218793,3.880240776,0.471811482,1.88671875,3.581279755,3.814254761,4.105585098,5.797973633,0.087173412,0.065800175,0,0.043197632,0.080673218,0.118717194,1.800689697,0.991968342,1.756378095,0.002933369,0.306855171,0.534086524,0.927385319,30.04915847,79.36507496,96.93663034,113.6363899,33.15046045,7.612196554
GTYU,reptile_komodo,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098090061,0.102278961,3.714777261,0.51807182,1.511535645,3.303934097,3.818721771,4.113321304,4.784629822,0.354658916,0.171144653,0.001602173,0.234333038,0.353858948,0.462638855,2.178726196,0.582804194,1.284914646,0.001431737,0.158506649,0.289851211,0.530410793,40.63345754,142.8570358,251.1864251,357.1428936,80.5001837,1.29083215
